Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff,Policy/Learning Rate,Is Training
12060000,0.51630825,7.523444160272804,12876.48194877616,-0.43481067,-0.4798460144927536,-0.4798460144927536,0.08883673,0.42082366,0.041925125,0.04215878,0.0912647,9.879502e-06,1.0
12080000,0.54328424,7.221537196876285,12840.595121798364,-0.4103367,-0.4354449239621866,-0.4354449239621866,0.089501925,0.41001788,0.04208127,0.04268659,0.08966199,9.879301e-06,1.0
12100000,0.5440077,7.138380138380138,12820.862472802683,-0.43849394,-0.5064484126984127,-0.5064484126984127,0.085795835,0.43136,0.040307816,0.04088714,0.08820108,9.879101e-06,1.0
12120000,0.5313224,7.191646191646192,12846.859573339612,-0.42056957,-0.41326269451269454,-0.41326269451269454,0.08325677,0.42000824,0.03942746,0.039454795,0.08689626,9.878901e-06,1.0
12140000,0.5015524,7.578507078507078,12903.252711525869,-0.4450117,-0.4786036036036036,-0.4786036036036036,0.082570426,0.415701,0.03884469,0.039270967,0.08571705,9.878701e-06,1.0
12160000,0.46158734,7.260842627013631,12944.348327374557,-0.34783813,-0.3009902932671526,-0.3009902932671526,0.0797971,0.34713244,0.03767755,0.037599213,0.08458407,9.878501e-06,1.0
12180000,0.3807839,6.17467718794835,12971.022411601174,-0.33963665,-0.42374686154949787,-0.42374686154949787,0.07547131,0.33050367,0.035920084,0.035831258,0.08422632,9.8783e-06,1.0
12200000,0.35787386,6.570590461771386,13061.731093875951,-0.4138173,-0.3911728803935566,-0.3911728803935566,0.07575133,0.4130458,0.036284577,0.03534916,0.084828064,9.878101e-06,1.0
12220000,0.34109604,6.091489361702128,13088.873823662974,-0.08293466,-0.024970301418360454,-0.024970301418360454,0.07711743,0.11450068,0.037067167,0.035857506,0.08561973,9.877902e-06,1.0
12240000,0.4194608,7.661325249025552,13147.938862861154,-0.306983,-0.3477333261151046,-0.3477333261151046,0.0836156,0.30587,0.040079057,0.03919427,0.085977264,9.877701e-06,1.0
12260000,0.41657308,7.870066518847007,13211.974408559752,-0.28829405,-0.2813470066518847,-0.2813470066518847,0.08067367,0.28404775,0.037847616,0.03807594,0.0853619,9.877501e-06,1.0
12280000,0.4129982,8.369789227166276,13268.417860129968,-0.25621298,-0.2244291569086651,-0.2244291569086651,0.07444804,0.24680056,0.0354793,0.035066754,0.085672565,9.877301e-06,1.0
12300000,0.41805485,7.831492932862191,13315.847327214426,-0.4319459,-0.4797278047702193,-0.4797278047702193,0.087348446,0.41042048,0.041838035,0.04077583,0.08616737,9.877101e-06,1.0
12320000,0.40910545,7.971063257065949,13352.636068563696,-0.47348133,-0.4312376626288813,-0.4312376626288813,0.08509621,0.4500949,0.041021958,0.039513275,0.08576944,9.8769015e-06,1.0
12340000,0.43521062,7.970403587443946,13373.597412017447,-0.4286119,-0.49702914798206277,-0.49702914798206277,0.07819845,0.41542095,0.037316687,0.036444373,0.08496401,9.876701e-06,1.0
12360000,0.41869128,7.992131294964029,13403.076433003933,-0.413864,-0.4751759217624894,-0.4751759217624894,0.07552279,0.40990245,0.036003217,0.03570744,0.0842368,9.876501e-06,1.0
12380000,0.4419329,7.468247248094835,13437.928248564713,-0.46120036,-0.4404503598645216,-0.4404503598645216,0.08750568,0.44104925,0.041255377,0.041416496,0.083769105,9.876301e-06,1.0
12400000,0.3954072,7.085321471896482,13500.944619822307,-0.41186142,-0.29766477961989485,-0.29766477961989485,0.090982236,0.3706343,0.04267102,0.042783853,0.08367948,9.8761e-06,1.0
